seqIndex,netCharge,FC,LW,DP,NK,AE,pcMK,_SolventAccessibilityD1025,tau2_GRAR740104,tau4_GRAR740104,QSO50_GRAR740104,QSO29_GRAR740104
251,0.0,0.0,0.0,0.0,11.11,0.0,0.0,80.0,11365.0,9449.166666666666,0.0,0.0
252,1.0,0.0,0.0,0.0,11.11,0.0,0.0,70.0,11719.375,7749.0,0.0,0.047758
253,1.0,0.0,0.0,0.0,11.11,0.0,0.0,100.0,12472.25,6155.166666666667,0.0,0.052583
254,2.0,0.0,0.0,0.0,11.11,0.0,0.0,90.0,12880.25,6642.666666666667,0.0,0.017547
255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,15303.75,3694.5,0.0,0.022966
256,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,13838.125,3747.1666666666665,0.0,0.007333
257,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,15862.0,2228.5,0.0,0.043719
258,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,16872.625,4319.166666666667,0.0,0.008496
259,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14045.125,9400.5,0.0,0.020249
260,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14776.625,11734.333333333334,0.0,0.050385
261,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12930.625,13367.833333333334,0.0,0.009097
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12849.25,14173.833333333334,0.0,0.02298
263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9672.375,15726.333333333334,0.0,0.001603
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10211.0,13851.666666666666,0.0,0.057264
265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8337.125,9592.833333333334,0.0,0.022997
266,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9498.0,8859.0,0.0,0.049826
267,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10638.0,9133.666666666666,0.0,0.021836
268,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10711.125,9351.666666666666,0.0,0.030255
269,2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11955.25,8997.833333333334,0.0,0.052449
270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,12092.125,10798.5,0.0,0.004529
271,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11741.0,13737.333333333334,0.0,0.019675
272,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12791.0,11897.166666666666,0.0,0.034369
273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11993.0,10693.166666666666,0.0,0.02007
274,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,11417.125,8715.166666666666,0.0,0.027438
275,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11274.625,10743.166666666666,0.0,0.046229
276,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11480.625,11900.5,0.0,0.0
277,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10122.5,8559.666666666666,0.0,0.0
278,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9855.0,8072.333333333333,0.0,0.017422
279,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,10275.5,8778.833333333334,0.0,0.013327
280,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9622.875,8666.166666666666,0.0,0.057467
281,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9622.875,7311.5,0.0,0.015711
282,3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8907.25,4137.5,0.0,0.014145
283,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10775.375,4987.5,0.0,0.029982
284,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10644.75,4874.833333333333,0.0,0.003447
285,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9104.875,6824.833333333333,0.0,0.00061
286,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9029.5,6965.0,0.0,0.020574
287,4.0,0.0,0.0,0.0,0.0,0.0,1.0,70.0,9555.125,6545.0,0.0,0.002611
288,3.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,9359.125,6549.166666666667,0.0,0.024308
289,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,8936.125,6518.666666666667,0.0,0.0315
290,3.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,11163.625,7612.166666666667,0.0,0.001286
291,3.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,12287.5,9297.5,0.0,0.053764
292,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,14685.0,9161.5,0.0,0.0
293,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,18227.0,9296.166666666666,0.0,0.015507
294,1.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,19382.375,9629.5,0.0,0.026058
295,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19636.75,14783.333333333334,0.0,0.015669
296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18924.25,15598.0,0.0,0.001571
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19877.125,10792.666666666666,0.0,0.012223
298,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,16433.625,11274.5,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13373.75,9510.5,0.0,0.043554
300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10600.25,10645.666666666666,0.0,0.031395
301,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7135.25,4905.166666666667,0.0,0.002633
302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7680.875,4731.0,0.0,0.024698
303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6992.375,5963.0,0.0,0.028717
304,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7752.375,7530.5,0.0,0.024554
305,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7729.5,9062.333333333334,0.0,0.007779
306,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9213.0,7805.666666666667,0.0,0.023246
307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8222.875,8392.333333333334,0.0,0.004854
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9890.375,8291.833333333334,0.0,0.048233
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11381.375,8947.333333333334,0.0,0.055338
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11083.375,7109.833333333333,0.0,0.002735
311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13497.5,5926.5,0.0,0.052257
312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14973.625,5710.5,0.0,0.021683
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,16494.625,4546.333333333333,0.0,0.026734
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15318.625,6086.833333333333,0.0,0.015564
315,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,17179.125,4252.666666666667,0.0,0.028895
316,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,14807.625,4949.333333333333,0.0,0.012262
317,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15041.625,5100.833333333333,0.0,0.031075
318,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13871.5,6573.5,0.0,0.055332
319,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,13833.375,6695.0,0.0,0.057311
320,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,12480.375,5289.166666666667,0.0,0.019507
321,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10452.375,7557.833333333333,0.0,0.0
322,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11464.875,9291.166666666666,0.0,0.026599
323,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10024.875,9991.166666666666,0.0,0.009422
324,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10956.375,10426.666666666666,0.0,0.043167
325,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10184.25,13593.333333333334,0.0,0.019619
326,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10322.375,13205.333333333334,0.0,0.01905
327,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7434.375,12053.333333333334,0.0,0.057472
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7644.375,9411.5,0.0,0.059763
329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8174.25,9618.0,0.0,0.01681
330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8070.25,8178.0,0.0,0.040453
331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8975.875,4754.5,0.0,0.042193
332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9228.375,4847.0,0.0,0.011116
333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9496.5,3436.3333333333335,0.0,0.027968
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9331.5,3954.8333333333335,0.0,0.054213
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10389.5,2624.8333333333335,0.0,0.028358
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12516.875,8494.166666666666,0.0,0.066172
337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14015.0,9117.666666666666,0.0,0.03621
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,15489.625,8349.166666666666,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16938.625,8530.666666666666,0.0,0.016969
340,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16062.25,12824.666666666666,0.0,0.032031
341,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17014.25,13810.666666666666,0.0,0.006293
342,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,16111.25,7473.166666666667,0.0,0.0
343,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15503.25,8241.666666666666,0.0,0.020013
344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12651.25,8060.166666666667,0.0,0.012266
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11663.125,11480.166666666666,0.0,0.063896
346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10188.5,7983.666666666667,0.0,0.054149
347,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9273.875,8825.166666666666,0.0,0.010811
348,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9735.875,9839.166666666666,0.0,0.020268
349,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8257.75,11822.5,0.0,0.016473
350,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8257.75,14292.5,0.0,0.02472
351,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10435.875,13865.0,0.0,0.021284
352,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13287.875,16245.0,0.0,0.059509
353,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14100.375,14859.5,0.0,0.024846
354,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15960.0,15446.166666666666,0.0,0.033443
355,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14549.5,13526.166666666666,0.0,0.014647
356,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15512.5,15933.5,0.0,0.005167
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15817.0,15797.0,0.0,0.012939
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,19338.875,16310.333333333334,0.0,0.015849
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16846.875,17878.333333333332,0.0,0.017618
360,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,18134.875,17845.833333333332,0.0,3e-05
361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15814.875,16383.333333333334,0.0,0.049282
362,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13759.25,16029.333333333334,0.0,0.014421
363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15759.25,15472.5,0.0,0.014657
364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14082.25,12579.166666666666,0.0,0.00578
365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15427.75,10488.5,0.0,0.016823
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11812.875,10521.0,0.0,0.02905
367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12852.875,10933.5,0.0,0.051904
368,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8387.5,5887.5,0.0,0.02246
369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9627.5,3487.5,0.0,6.5e-05
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9051.125,3768.0,0.0,0.049696
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,9229.25,5784.666666666667,0.0,0.020932
372,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10783.25,4977.5,0.0,0.035586
373,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8861.375,9422.166666666666,0.0,0.01593
374,-1.0,0.0,0.0,11.11,0.0,0.0,0.0,10.0,9004.25,10863.666666666666,0.0,0.027464
375,-1.0,0.0,0.0,11.11,0.0,0.0,0.0,10.0,11526.125,14287.166666666666,0.0,0.041669
376,-1.0,0.0,0.0,11.11,0.0,0.0,0.0,30.0,11311.5,14666.666666666666,0.0,0.034188
377,-2.0,0.0,0.0,11.11,0.0,0.0,0.0,20.0,12391.5,14122.666666666666,0.0,0.007765
378,-2.0,0.0,0.0,11.11,0.0,0.0,0.0,10.0,14243.875,14929.833333333334,0.0,0.0
379,-2.0,0.0,0.0,11.11,0.0,0.0,0.0,30.0,12415.75,13900.666666666666,0.0,0.003575
380,-1.0,0.0,0.0,11.11,0.0,0.0,0.0,20.0,11643.625,13039.333333333334,0.0,0.007517
381,-1.0,0.0,0.0,11.11,0.0,0.0,0.0,10.0,13890.625,12572.666666666666,0.0,0.001777
382,-2.0,0.0,0.0,11.11,0.0,0.0,0.0,30.0,14215.75,15523.166666666666,0.0,0.0
383,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10517.75,17750.666666666668,0.0,0.018036
384,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13995.25,17560.666666666668,0.0,0.0
385,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12604.875,14979.333333333334,0.0,0.007113
386,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11376.375,17045.166666666668,0.0,0.007704
387,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11566.5,14007.666666666666,0.0,5.7e-05
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12076.5,10811.0,0.0,0.01678
389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12076.5,7815.0,0.0,0.009586
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12741.375,6404.333333333333,0.0,0.01886
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13269.5,6404.333333333333,0.0,0.01678
392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10021.5,6362.5,0.0,0.047924
393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9211.875,7742.666666666667,0.0,0.028202
394,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10013.0,8099.333333333333,0.0,0.015709
395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9022.875,7635.833333333333,0.0,0.002208
396,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9022.875,8235.833333333334,0.0,0.026758
397,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7448.25,8516.333333333334,0.0,0.030901
398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7476.375,7480.333333333333,0.0,0.067049
399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7076.25,6870.833333333333,0.0,0.013147
400,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8250.75,4901.666666666667,0.0,0.004715
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9900.375,7835.0,0.0,0.025998
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8525.25,7651.666666666667,0.0,0.01417
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9325.25,8613.666666666666,0.0,0.031063
404,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8069.75,9211.5,0.0,0.033291
405,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7669.25,8440.833333333334,0.0,0.025745
406,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6133.625,8490.0,0.0,0.0
407,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8386.125,8820.166666666666,0.0,0.0011
408,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6889.625,8820.166666666666,0.0,0.0
409,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,6490.625,6780.166666666667,0.0,0.024028
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7064.625,6348.166666666667,0.0,0.00672
411,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6615.75,8476.333333333334,0.0,0.022921
412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7479.375,8445.833333333334,0.0,0.049084
413,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7030.5,4941.666666666667,0.0,0.031416
414,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8146.125,4525.0,0.0,0.009421
415,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7196.75,6130.5,0.0,0.0
416,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7433.25,7389.166666666667,0.0,0.061525
417,2.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,8382.625,5783.666666666667,0.0,0.049205
418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,8311.75,7411.666666666667,0.0,0.034889
419,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,8760.625,10915.833333333334,0.0,0.033232
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8785.0,14089.833333333334,0.0,0.030651
421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9946.375,12447.666666666666,0.0,0.022303
422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13670.75,14215.166666666666,0.0,0.066846
423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13391.625,16255.166666666666,0.0,0.014853
424,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16639.625,17661.0,0.0,0.030272
425,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,14387.125,15890.833333333334,0.0,0.030272
426,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15136.125,18860.833333333332,0.0,0.023354
427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15561.25,19550.833333333332,0.0,0.009999
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16190.875,14790.666666666666,0.0,0.01045
429,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14878.375,15402.0,0.0,0.032002
430,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,11962.375,12301.5,0.0,0.01429
431,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10915.5,10663.5,0.0,0.041709
432,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,8338.125,5005.5,0.0,0.028347
433,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,9695.25,6822.166666666667,0.0,0.052936
434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9041.25,6838.833333333333,0.0,7.5e-05
435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,9301.25,3664.8333333333335,0.0,0.029897
436,1.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,8575.625,3731.5,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,11340.125,10169.5,0.0,0.054851
438,1.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,10345.75,13044.166666666666,0.0,0.011705
439,2.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,12655.75,10404.166666666666,0.0,0.036284
440,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,14212.625,11535.666666666666,0.0,0.017631
441,2.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12992.0,13626.333333333334,0.0,0.020515
442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,12873.875,14046.833333333334,0.0,0.014149
443,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11966.75,7865.5,0.0,0.024373
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11390.375,6985.5,0.0,0.002051
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10022.0,10137.0,0.0,0.018923
446,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11412.375,10399.5,0.0,0.066182
447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10297.75,8617.0,0.0,0.028455
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7766.25,11323.0,0.0,0.057079
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,8827.875,12571.0,0.0,0.029967
450,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,9070.375,11998.5,0.0,0.036599
451,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9692.875,10228.333333333334,0.0,0.023539
452,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9292.75,10484.333333333334,0.0,0.001625
453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11394.625,12120.166666666666,0.0,0.004495
454,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9938.625,10726.166666666666,0.0,0.020772
455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12166.125,9129.666666666666,0.0,5.7e-05
456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12617.625,8397.5,0.0,0.021961
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13536.0,7001.0,0.0,0.044003
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12235.5,6017.0,0.0,0.011286
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12865.125,4213.166666666667,0.0,0.023266
460,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13332.25,3134.0,0.0,0.022485
461,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14242.25,7946.5,0.0,0.051304
462,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14375.75,6941.166666666667,0.0,0.047663
463,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15748.25,6774.333333333333,0.0,0.017596
464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16536.75,6931.833333333333,0.0,0.017767
465,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15723.375,13592.333333333334,0.0,0.016973
466,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15723.375,14532.833333333334,0.0,0.005229
467,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15324.375,9716.166666666666,0.0,0.001931
468,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16055.375,11313.666666666666,0.0,0.008363
469,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11575.375,12711.166666666666,0.0,0.008611
470,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10697.875,12711.166666666666,0.0,0.040152
471,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8008.5,9812.0,0.0,0.063936
472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7236.125,9519.5,0.0,0.051791
473,2.0,0.0,0.0,0.0,0.0,0.0,0.5,60.0,8325.5,9593.0,0.0,0.023638
474,1.0,0.0,0.0,0.0,0.0,0.0,0.5,100.0,10155.625,8618.333333333334,0.0,0.026312
475,1.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,9670.625,7820.833333333333,0.0,0.002506
476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,10555.625,7274.666666666667,0.0,0.063341
477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,11652.75,3410.6666666666665,0.0,0.025987
478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,13683.375,1969.1666666666667,0.0,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,12624.25,3128.3333333333335,0.0,0.008809
480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,12201.25,6035.0,0.0,0.052743
481,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,11111.875,8438.333333333334,0.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,9284.875,8315.0,0.0,0.000617
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9769.875,8277.5,0.0,0.010797
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7720.75,8459.0,0.0,0.017098
485,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7600.125,10219.0,0.0,0.055597
486,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7945.125,10420.333333333334,0.0,0.058622
487,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7783.25,7807.0,0.0,0.012246
488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8782.625,8840.5,0.0,0.026895
489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7627.625,10313.166666666666,0.0,0.022588
490,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8950.625,11511.833333333334,0.0,0.022743
491,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,8339.625,9723.333333333334,0.0,0.068317
492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9802.125,7555.833333333333,0.0,0.028747
493,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10682.125,8227.833333333334,0.0,0.02824
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,12042.125,8967.666666666666,0.0,0.061229
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,11052.0,10141.0,0.0,0.029589
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12912.0,15765.0,0.0,0.035401
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13085.875,15160.833333333334,0.0,0.024274
498,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16660.25,18357.5,0.0,0.014034
499,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,17856.25,18300.833333333332,0.0,0.010322
500,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,19157.875,19577.0,0.0,0.000689
501,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,19693.875,17997.666666666668,0.0,0.033917
